,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
185,185,185.0,185.0,185.0,new_lupus,new_lupus,count,lr_lbfgs,4,1,brier,0.2499205571868742
186,186,186.0,186.0,186.0,new_lupus,new_lupus,count,lr_lbfgs,0,2,auroc,0.5250787224471435
187,187,187.0,187.0,187.0,new_lupus,new_lupus,count,lr_lbfgs,0,2,auprc,0.01348289414942
188,188,188.0,188.0,188.0,new_lupus,new_lupus,count,lr_lbfgs,0,2,brier,0.2352109098467617
189,189,189.0,189.0,189.0,new_lupus,new_lupus,count,lr_lbfgs,1,2,auroc,0.5219298245614035
190,190,190.0,190.0,190.0,new_lupus,new_lupus,count,lr_lbfgs,1,2,auprc,0.0091808774486287
191,191,191.0,191.0,191.0,new_lupus,new_lupus,count,lr_lbfgs,1,2,brier,0.3064195863462178
192,192,192.0,192.0,192.0,new_lupus,new_lupus,count,lr_lbfgs,2,2,auroc,0.5372694556905083
193,193,193.0,193.0,193.0,new_lupus,new_lupus,count,lr_lbfgs,2,2,auprc,0.0107056336649522
194,194,194.0,194.0,194.0,new_lupus,new_lupus,count,lr_lbfgs,2,2,brier,0.2500125222170881
195,195,195.0,195.0,195.0,new_lupus,new_lupus,count,lr_lbfgs,3,2,auroc,0.5805668016194332
196,196,196.0,196.0,196.0,new_lupus,new_lupus,count,lr_lbfgs,3,2,auprc,0.011910082990097
197,197,197.0,197.0,197.0,new_lupus,new_lupus,count,lr_lbfgs,3,2,brier,0.2499156506126126
198,198,198.0,198.0,198.0,new_lupus,new_lupus,count,lr_lbfgs,4,2,auroc,0.613630229419703
199,199,199.0,199.0,199.0,new_lupus,new_lupus,count,lr_lbfgs,4,2,auprc,0.0135209155120364
200,200,200.0,200.0,200.0,new_lupus,new_lupus,count,lr_lbfgs,4,2,brier,0.2499177983666543
201,201,201.0,201.0,201.0,new_lupus,new_lupus,count,lr_lbfgs,0,4,auroc,0.5288349077822763
202,202,202.0,202.0,202.0,new_lupus,new_lupus,count,lr_lbfgs,0,4,auprc,0.0096863861309354
203,203,203.0,203.0,203.0,new_lupus,new_lupus,count,lr_lbfgs,0,4,brier,0.5081991281443797
204,204,204.0,204.0,204.0,new_lupus,new_lupus,count,lr_lbfgs,1,4,auroc,0.5936572199730095
205,205,205.0,205.0,205.0,new_lupus,new_lupus,count,lr_lbfgs,1,4,auprc,0.0122194782425865
206,206,206.0,206.0,206.0,new_lupus,new_lupus,count,lr_lbfgs,1,4,brier,0.2516556786378606
207,207,207.0,207.0,207.0,new_lupus,new_lupus,count,lr_lbfgs,2,4,auroc,0.4850877192982455
208,208,208.0,208.0,208.0,new_lupus,new_lupus,count,lr_lbfgs,2,4,auprc,0.0084426049743455
209,209,209.0,209.0,209.0,new_lupus,new_lupus,count,lr_lbfgs,2,4,brier,0.2500273552961148
210,210,210.0,210.0,210.0,new_lupus,new_lupus,count,lr_lbfgs,3,4,auroc,0.5885964912280702
211,211,211.0,211.0,211.0,new_lupus,new_lupus,count,lr_lbfgs,3,4,auprc,0.0117688380103049
212,212,212.0,212.0,212.0,new_lupus,new_lupus,count,lr_lbfgs,3,4,brier,0.2915885079186536
213,213,213.0,213.0,213.0,new_lupus,new_lupus,count,lr_lbfgs,4,4,auroc,0.5670040485829959
214,214,214.0,214.0,214.0,new_lupus,new_lupus,count,lr_lbfgs,4,4,auprc,0.0103666742772935
215,215,215.0,215.0,215.0,new_lupus,new_lupus,count,lr_lbfgs,4,4,brier,0.4062297481485749
216,216,216.0,216.0,216.0,new_lupus,new_lupus,count,lr_lbfgs,0,8,auroc,0.6056005398110662
217,217,217.0,217.0,217.0,new_lupus,new_lupus,count,lr_lbfgs,0,8,auprc,0.0135129265162633
218,218,218.0,218.0,218.0,new_lupus,new_lupus,count,lr_lbfgs,0,8,brier,0.3965035839195964
219,219,219.0,219.0,219.0,new_lupus,new_lupus,count,lr_lbfgs,1,8,auroc,0.7127980206927574
220,220,220.0,220.0,220.0,new_lupus,new_lupus,count,lr_lbfgs,1,8,auprc,0.016081757387678
221,221,221.0,221.0,221.0,new_lupus,new_lupus,count,lr_lbfgs,1,8,brier,0.2646926552233674
222,222,222.0,222.0,222.0,new_lupus,new_lupus,count,lr_lbfgs,2,8,auroc,0.5612010796221323
223,223,223.0,223.0,223.0,new_lupus,new_lupus,count,lr_lbfgs,2,8,auprc,0.0100461090370029
224,224,224.0,224.0,224.0,new_lupus,new_lupus,count,lr_lbfgs,2,8,brier,0.2083030335491794
225,225,225.0,225.0,225.0,new_lupus,new_lupus,count,lr_lbfgs,3,8,auroc,0.5238641475483581
226,226,226.0,226.0,226.0,new_lupus,new_lupus,count,lr_lbfgs,3,8,auprc,0.0100968136762275
227,227,227.0,227.0,227.0,new_lupus,new_lupus,count,lr_lbfgs,3,8,brier,0.4005597108133595
228,228,228.0,228.0,228.0,new_lupus,new_lupus,count,lr_lbfgs,4,8,auroc,0.6222896986054881
229,229,229.0,229.0,229.0,new_lupus,new_lupus,count,lr_lbfgs,4,8,auprc,0.0119760100124154
230,230,230.0,230.0,230.0,new_lupus,new_lupus,count,lr_lbfgs,4,8,brier,0.5171891541697946
231,231,231.0,231.0,231.0,new_lupus,new_lupus,count,lr_lbfgs,0,12,auroc,0.6342105263157894
232,232,232.0,232.0,232.0,new_lupus,new_lupus,count,lr_lbfgs,0,12,auprc,0.013836031020752
233,233,233.0,233.0,233.0,new_lupus,new_lupus,count,lr_lbfgs,0,12,brier,0.4490655138187957
234,234,234.0,234.0,234.0,new_lupus,new_lupus,count,lr_lbfgs,1,12,auroc,0.71417004048583
235,235,235.0,235.0,235.0,new_lupus,new_lupus,count,lr_lbfgs,1,12,auprc,0.0162689384507598
236,236,236.0,236.0,236.0,new_lupus,new_lupus,count,lr_lbfgs,1,12,brier,0.2744420530673704
237,237,237.0,237.0,237.0,new_lupus,new_lupus,count,lr_lbfgs,2,12,auroc,0.5644849302744039
