,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
648,648,648.0,guo_icu,guo_icu,clmbr,lr_lbfgs,2,64,auroc,0.7860716007714562
649,649,649.0,guo_icu,guo_icu,clmbr,lr_lbfgs,2,64,auprc,0.1941039556815959
650,650,650.0,guo_icu,guo_icu,clmbr,lr_lbfgs,2,64,brier,0.2284410685962796
651,651,651.0,guo_icu,guo_icu,clmbr,lr_lbfgs,3,64,auroc,0.8119635969141754
652,652,652.0,guo_icu,guo_icu,clmbr,lr_lbfgs,3,64,auprc,0.196428932233618
653,653,653.0,guo_icu,guo_icu,clmbr,lr_lbfgs,3,64,brier,0.1766990041955012
654,654,654.0,guo_icu,guo_icu,clmbr,lr_lbfgs,4,64,auroc,0.7830882352941176
655,655,655.0,guo_icu,guo_icu,clmbr,lr_lbfgs,4,64,auprc,0.2150100368375287
656,656,656.0,guo_icu,guo_icu,clmbr,lr_lbfgs,4,64,brier,0.1937805778942826
657,657,657.0,guo_icu,guo_icu,clmbr,lr_lbfgs,0,128,auroc,0.8351374156219865
658,658,658.0,guo_icu,guo_icu,clmbr,lr_lbfgs,0,128,auprc,0.2919249257401146
659,659,659.0,guo_icu,guo_icu,clmbr,lr_lbfgs,0,128,brier,0.1456562394144669
660,660,660.0,guo_icu,guo_icu,clmbr,lr_lbfgs,1,128,auroc,0.8319491321118613
661,661,661.0,guo_icu,guo_icu,clmbr,lr_lbfgs,1,128,auprc,0.2436506124925896
662,662,662.0,guo_icu,guo_icu,clmbr,lr_lbfgs,1,128,brier,0.1422231972131811
663,663,663.0,guo_icu,guo_icu,clmbr,lr_lbfgs,2,128,auroc,0.8197203471552555
664,664,664.0,guo_icu,guo_icu,clmbr,lr_lbfgs,2,128,auprc,0.2266236306145733
665,665,665.0,guo_icu,guo_icu,clmbr,lr_lbfgs,2,128,brier,0.155953909086801
666,666,666.0,guo_icu,guo_icu,clmbr,lr_lbfgs,3,128,auroc,0.8252591610414658
667,667,667.0,guo_icu,guo_icu,clmbr,lr_lbfgs,3,128,auprc,0.2559933048262711
668,668,668.0,guo_icu,guo_icu,clmbr,lr_lbfgs,3,128,brier,0.1460321981809034
669,669,669.0,guo_icu,guo_icu,clmbr,lr_lbfgs,4,128,auroc,0.8206364513018323
670,670,670.0,guo_icu,guo_icu,clmbr,lr_lbfgs,4,128,auprc,0.2603353590577314
671,671,671.0,guo_icu,guo_icu,clmbr,lr_lbfgs,4,128,brier,0.1498132400351628
672,672,,guo_icu,guo_icu,clmbr,knn,0,-1,auroc,0.688497468659595
673,673,,guo_icu,guo_icu,clmbr,knn,0,-1,auprc,0.1833986619096091
674,674,,guo_icu,guo_icu,clmbr,knn,0,-1,brier,0.041549150227094
675,675,,guo_icu,guo_icu,clmbr,knn,0,1,auroc,0.6151518804243009
676,676,,guo_icu,guo_icu,clmbr,knn,0,1,auprc,0.0587044651326034
677,677,,guo_icu,guo_icu,clmbr,knn,0,1,brier,0.2631320569464899
678,678,,guo_icu,guo_icu,clmbr,knn,1,1,auroc,0.4193285920925746
679,679,,guo_icu,guo_icu,clmbr,knn,1,1,auprc,0.0365207035712309
680,680,,guo_icu,guo_icu,clmbr,knn,1,1,brier,0.7893961708394698
681,681,,guo_icu,guo_icu,clmbr,knn,2,1,auroc,0.6576904532304725
682,682,,guo_icu,guo_icu,clmbr,knn,2,1,auprc,0.0786766414545005
683,683,,guo_icu,guo_icu,clmbr,knn,2,1,brier,0.1600392734413352
684,684,,guo_icu,guo_icu,clmbr,knn,3,1,auroc,0.5964561234329797
685,685,,guo_icu,guo_icu,clmbr,knn,3,1,auprc,0.0517166809889719
686,686,,guo_icu,guo_icu,clmbr,knn,3,1,brier,0.6008836524300442
687,687,,guo_icu,guo_icu,clmbr,knn,4,1,auroc,0.4923607762777242
688,688,,guo_icu,guo_icu,clmbr,knn,4,1,auprc,0.0411264532817399
689,689,,guo_icu,guo_icu,clmbr,knn,4,1,brier,0.91899852724595
690,690,,guo_icu,guo_icu,clmbr,knn,0,2,auroc,0.5132292671166827
691,691,,guo_icu,guo_icu,clmbr,knn,0,2,auprc,0.0430766735296882
692,692,,guo_icu,guo_icu,clmbr,knn,0,2,brier,0.1242022582228767
693,693,,guo_icu,guo_icu,clmbr,knn,1,2,auroc,0.5014886692381871
694,694,,guo_icu,guo_icu,clmbr,knn,1,2,auprc,0.0418475531756308
695,695,,guo_icu,guo_icu,clmbr,knn,1,2,brier,0.7074128620520374
696,696,,guo_icu,guo_icu,clmbr,knn,2,2,auroc,0.5395431533269045
697,697,,guo_icu,guo_icu,clmbr,knn,2,2,auprc,0.0454054204221163
698,698,,guo_icu,guo_icu,clmbr,knn,2,2,brier,0.461953853706431
699,699,,guo_icu,guo_icu,clmbr,knn,3,2,auroc,0.5769135728061716
700,700,,guo_icu,guo_icu,clmbr,knn,3,2,auprc,0.0499923378726564
701,701,,guo_icu,guo_icu,clmbr,knn,3,2,brier,0.422680412371134
702,702,,guo_icu,guo_icu,clmbr,knn,4,2,auroc,0.5438645130183221
703,703,,guo_icu,guo_icu,clmbr,knn,4,2,auprc,0.0455898245786967
704,704,,guo_icu,guo_icu,clmbr,knn,4,2,brier,0.7987236131566029
705,705,,guo_icu,guo_icu,clmbr,knn,0,4,auroc,0.5641815332690453
706,706,,guo_icu,guo_icu,clmbr,knn,0,4,auprc,0.0485799429531383
707,707,,guo_icu,guo_icu,clmbr,knn,0,4,brier,0.2216767577592319
708,708,,guo_icu,guo_icu,clmbr,knn,1,4,auroc,0.4705490597878495
709,709,,guo_icu,guo_icu,clmbr,knn,1,4,auprc,0.039557435630782
710,710,,guo_icu,guo_icu,clmbr,knn,1,4,brier,0.275699558173785
711,711,,guo_icu,guo_icu,clmbr,knn,2,4,auroc,0.6669780617164899
712,712,,guo_icu,guo_icu,clmbr,knn,2,4,auprc,0.1429827506093879
713,713,,guo_icu,guo_icu,clmbr,knn,2,4,brier,0.3454906595537572
714,714,,guo_icu,guo_icu,clmbr,knn,3,4,auroc,0.6289476856316297
715,715,,guo_icu,guo_icu,clmbr,knn,3,4,auprc,0.0695363333570807
716,716,,guo_icu,guo_icu,clmbr,knn,3,4,brier,0.2616985763377515
717,717,,guo_icu,guo_icu,clmbr,knn,4,4,auroc,0.6072986981677917
718,718,,guo_icu,guo_icu,clmbr,knn,4,4,auprc,0.0536366700763231
719,719,,guo_icu,guo_icu,clmbr,knn,4,4,brier,0.4470081274204986
720,720,,guo_icu,guo_icu,clmbr,knn,0,8,auroc,0.5629249035679845
721,721,,guo_icu,guo_icu,clmbr,knn,0,8,auprc,0.0486193652718819
722,722,,guo_icu,guo_icu,clmbr,knn,0,8,brier,0.3308787432498772
723,723,,guo_icu,guo_icu,clmbr,knn,1,8,auroc,0.6905285679845709
724,724,,guo_icu,guo_icu,clmbr,knn,1,8,auprc,0.0986039993937245
725,725,,guo_icu,guo_icu,clmbr,knn,1,8,brier,0.3071503261534387
726,726,,guo_icu,guo_icu,clmbr,knn,2,8,auroc,0.6415501446480232
727,727,,guo_icu,guo_icu,clmbr,knn,2,8,auprc,0.0684770151663468
728,728,,guo_icu,guo_icu,clmbr,knn,2,8,brier,0.3161941145077666
729,729,,guo_icu,guo_icu,clmbr,knn,3,8,auroc,0.7509914416586307
730,730,,guo_icu,guo_icu,clmbr,knn,3,8,auprc,0.1218591074057157
731,731,,guo_icu,guo_icu,clmbr,knn,3,8,brier,0.2824804736094779
732,732,,guo_icu,guo_icu,clmbr,knn,4,8,auroc,0.6364151398264224
733,733,,guo_icu,guo_icu,clmbr,knn,4,8,auprc,0.0578205800653487
734,734,,guo_icu,guo_icu,clmbr,knn,4,8,brier,0.524300441826215
735,735,,guo_icu,guo_icu,clmbr,knn,0,12,auroc,0.6527814609450338
736,736,,guo_icu,guo_icu,clmbr,knn,0,12,auprc,0.1066106187017534
737,737,,guo_icu,guo_icu,clmbr,knn,0,12,brier,0.2103121177270864
738,738,,guo_icu,guo_icu,clmbr,knn,1,12,auroc,0.7176741803278689
739,739,,guo_icu,guo_icu,clmbr,knn,1,12,auprc,0.1189925935240966
740,740,,guo_icu,guo_icu,clmbr,knn,1,12,brier,0.3035901202092039
741,741,,guo_icu,guo_icu,clmbr,knn,2,12,auroc,0.5597607280617165
742,742,,guo_icu,guo_icu,clmbr,knn,2,12,auprc,0.0477232712554605
743,743,,guo_icu,guo_icu,clmbr,knn,2,12,brier,0.4447717231222385
744,744,,guo_icu,guo_icu,clmbr,knn,3,12,auroc,0.7368068948891032
745,745,,guo_icu,guo_icu,clmbr,knn,3,12,auprc,0.0885927663413957
746,746,,guo_icu,guo_icu,clmbr,knn,3,12,brier,0.3241738908112108
747,747,,guo_icu,guo_icu,clmbr,knn,4,12,auroc,0.732190212150434
748,748,,guo_icu,guo_icu,clmbr,knn,4,12,auprc,0.0895644969246269
749,749,,guo_icu,guo_icu,clmbr,knn,4,12,brier,0.3085173713634579
750,750,,guo_icu,guo_icu,clmbr,knn,0,16,auroc,0.649059787849566
751,751,,guo_icu,guo_icu,clmbr,knn,0,16,auprc,0.06965877421894
752,752,,guo_icu,guo_icu,clmbr,knn,0,16,brier,0.2445949926362297
753,753,,guo_icu,guo_icu,clmbr,knn,1,16,auroc,0.7501657425265188
754,754,,guo_icu,guo_icu,clmbr,knn,1,16,auprc,0.1570478668224749
755,755,,guo_icu,guo_icu,clmbr,knn,1,16,brier,0.3066007715486633
756,756,,guo_icu,guo_icu,clmbr,knn,2,16,auroc,0.7465887174541948
757,757,,guo_icu,guo_icu,clmbr,knn,2,16,auprc,0.1242415689610159
758,758,,guo_icu,guo_icu,clmbr,knn,2,16,brier,0.2978505432677992
759,759,,guo_icu,guo_icu,clmbr,knn,3,16,auroc,0.7266453712632595
760,760,,guo_icu,guo_icu,clmbr,knn,3,16,auprc,0.0828283667517966
761,761,,guo_icu,guo_icu,clmbr,knn,3,16,brier,0.3009327442317133
762,762,,guo_icu,guo_icu,clmbr,knn,4,16,auroc,0.7125150675024109
763,763,,guo_icu,guo_icu,clmbr,knn,4,16,auprc,0.1010579228111979
764,764,,guo_icu,guo_icu,clmbr,knn,4,16,brier,0.2916348844902429
765,765,,guo_icu,guo_icu,clmbr,knn,0,24,auroc,0.7019467213114754
766,766,,guo_icu,guo_icu,clmbr,knn,0,24,auprc,0.1056172943460549
767,767,,guo_icu,guo_icu,clmbr,knn,0,24,brier,0.2232706442684374
768,768,,guo_icu,guo_icu,clmbr,knn,1,24,auroc,0.7133980231436838
769,769,,guo_icu,guo_icu,clmbr,knn,1,24,auprc,0.0989447904020618
770,770,,guo_icu,guo_icu,clmbr,knn,1,24,brier,0.2795876288659794
771,771,,guo_icu,guo_icu,clmbr,knn,2,24,auroc,0.7517448167791706
772,772,,guo_icu,guo_icu,clmbr,knn,2,24,auprc,0.1490578762922766
773,773,,guo_icu,guo_icu,clmbr,knn,2,24,brier,0.2409913562936064
774,774,,guo_icu,guo_icu,clmbr,knn,3,24,auroc,0.7549210462873674
775,775,,guo_icu,guo_icu,clmbr,knn,3,24,auprc,0.1093546956587291
776,776,,guo_icu,guo_icu,clmbr,knn,3,24,brier,0.2304372780546851
777,777,,guo_icu,guo_icu,clmbr,knn,4,24,auroc,0.7218900675024108
778,778,,guo_icu,guo_icu,clmbr,knn,4,24,auprc,0.0868343714291365
779,779,,guo_icu,guo_icu,clmbr,knn,4,24,brier,0.2527245949926363
780,780,,guo_icu,guo_icu,clmbr,knn,0,32,auroc,0.7422131147540983
781,781,,guo_icu,guo_icu,clmbr,knn,0,32,auprc,0.123831062180249
782,782,,guo_icu,guo_icu,clmbr,knn,0,32,brier,0.2042139352362958
783,783,,guo_icu,guo_icu,clmbr,knn,1,32,auroc,0.6693285920925747
784,784,,guo_icu,guo_icu,clmbr,knn,1,32,auprc,0.0688953263365318
785,785,,guo_icu,guo_icu,clmbr,knn,1,32,brier,0.3102601865488463
786,786,,guo_icu,guo_icu,clmbr,knn,2,32,auroc,0.74089018804243
787,787,,guo_icu,guo_icu,clmbr,knn,2,32,auprc,0.1031517131708145
788,788,,guo_icu,guo_icu,clmbr,knn,2,32,brier,0.277093765341188
789,789,,guo_icu,guo_icu,clmbr,knn,3,32,auroc,0.7849927675988427
790,790,,guo_icu,guo_icu,clmbr,knn,3,32,auprc,0.1302749693093866
791,791,,guo_icu,guo_icu,clmbr,knn,3,32,brier,0.2511235749809195
792,792,,guo_icu,guo_icu,clmbr,knn,4,32,auroc,0.7696269286403086
793,793,,guo_icu,guo_icu,clmbr,knn,4,32,auprc,0.1312841905789926
794,794,,guo_icu,guo_icu,clmbr,knn,4,32,brier,0.2225323531202483
795,795,,guo_icu,guo_icu,clmbr,knn,0,48,auroc,0.7878375120540018
796,796,,guo_icu,guo_icu,clmbr,knn,0,48,auprc,0.158472946983933
797,797,,guo_icu,guo_icu,clmbr,knn,0,48,brier,0.2021561181391803
798,798,,guo_icu,guo_icu,clmbr,knn,1,48,auroc,0.7269798698167791
799,799,,guo_icu,guo_icu,clmbr,knn,1,48,auprc,0.1189913197410815
800,800,,guo_icu,guo_icu,clmbr,knn,1,48,brier,0.2176466330367291
801,801,,guo_icu,guo_icu,clmbr,knn,2,48,auroc,0.7810601494696239
802,802,,guo_icu,guo_icu,clmbr,knn,2,48,auprc,0.1217531386893446
803,803,,guo_icu,guo_icu,clmbr,knn,2,48,brier,0.2507571143475791
804,804,,guo_icu,guo_icu,clmbr,knn,3,48,auroc,0.7542008196721312
805,805,,guo_icu,guo_icu,clmbr,knn,3,48,auprc,0.1080980239720074
806,806,,guo_icu,guo_icu,clmbr,knn,3,48,brier,0.2566197771990726
807,807,,guo_icu,guo_icu,clmbr,knn,4,48,auroc,0.7592785679845708
808,808,,guo_icu,guo_icu,clmbr,knn,4,48,auprc,0.122707593592492
809,809,,guo_icu,guo_icu,clmbr,knn,4,48,brier,0.237393728778132
810,810,,guo_icu,guo_icu,clmbr,knn,0,64,auroc,0.7961517598842816
811,811,,guo_icu,guo_icu,clmbr,knn,0,64,auprc,0.1599627687126545
812,812,,guo_icu,guo_icu,clmbr,knn,0,64,brier,0.1796631800004879
813,813,,guo_icu,guo_icu,clmbr,knn,1,64,auroc,0.6869093539054966
814,814,,guo_icu,guo_icu,clmbr,knn,1,64,auprc,0.0886636402185526
815,815,,guo_icu,guo_icu,clmbr,knn,1,64,brier,0.2208816422034967
816,816,,guo_icu,guo_icu,clmbr,knn,2,64,auroc,0.7802434908389586
817,817,,guo_icu,guo_icu,clmbr,knn,2,64,auprc,0.1279835201680457
818,818,,guo_icu,guo_icu,clmbr,knn,2,64,brier,0.2528364177132703
819,819,,guo_icu,guo_icu,clmbr,knn,3,64,auroc,0.7695817261330762
820,820,,guo_icu,guo_icu,clmbr,knn,3,64,auprc,0.1346574592216571
821,821,,guo_icu,guo_icu,clmbr,knn,3,64,brier,0.2121404596123266
822,822,,guo_icu,guo_icu,clmbr,knn,4,64,auroc,0.7432286644165862
823,823,,guo_icu,guo_icu,clmbr,knn,4,64,auprc,0.1037446319250296
824,824,,guo_icu,guo_icu,clmbr,knn,4,64,brier,0.2334988932963244
825,825,,guo_icu,guo_icu,clmbr,knn,0,128,auroc,0.764663693346191
826,826,,guo_icu,guo_icu,clmbr,knn,0,128,auprc,0.1161465915414685
827,827,,guo_icu,guo_icu,clmbr,knn,0,128,brier,0.2035553759071669
828,828,,guo_icu,guo_icu,clmbr,knn,1,128,auroc,0.7614633558341369
829,829,,guo_icu,guo_icu,clmbr,knn,1,128,auprc,0.1185905961291016
830,830,,guo_icu,guo_icu,clmbr,knn,1,128,brier,0.2005467896385831
831,831,,guo_icu,guo_icu,clmbr,knn,2,128,auroc,0.7553128013500482
832,832,,guo_icu,guo_icu,clmbr,knn,2,128,auprc,0.106066339658581
833,833,,guo_icu,guo_icu,clmbr,knn,2,128,brier,0.2256718394995436
834,834,,guo_icu,guo_icu,clmbr,knn,3,128,auroc,0.7830882352941178
835,835,,guo_icu,guo_icu,clmbr,knn,3,128,auprc,0.1223632750084775
836,836,,guo_icu,guo_icu,clmbr,knn,3,128,brier,0.2128725314008316
837,837,,guo_icu,guo_icu,clmbr,knn,4,128,auroc,0.7776820154291226
838,838,,guo_icu,guo_icu,clmbr,knn,4,128,auprc,0.1506890477243106
839,839,,guo_icu,guo_icu,clmbr,knn,4,128,brier,0.198596010544553
840,840,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,-1,auroc,0.7479568466730955
841,841,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,-1,auprc,0.1427291971929866
842,842,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,-1,brier,0.0383086175822805
843,843,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,1,auroc,0.5805870298939247
844,844,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,1,auprc,0.0641742334230403
845,845,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,1,brier,0.2499942585013196
846,846,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,1,auroc,0.487614513018322
847,847,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,1,auprc,0.0392828956147461
848,848,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,1,brier,0.2499965361088104
849,849,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,1,auroc,0.5667128736740599
850,850,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,1,auprc,0.0563081203787736
851,851,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,1,brier,0.2499990466766923
852,852,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,1,auroc,0.6238850048216008
853,853,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,1,auprc,0.0655539191623251
854,854,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,1,brier,0.2499956502969132
855,855,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,1,auroc,0.5878375120540018
856,856,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,1,auprc,0.0514987456060824
857,857,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,1,brier,0.2500001852767956
858,858,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,2,auroc,0.4059004339440694
859,859,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,2,auprc,0.0331598922399273
860,860,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,2,brier,0.2500039288718659
861,861,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,2,auroc,0.515851012536162
862,862,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,2,auprc,0.0422337356880818
863,863,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,2,brier,0.2499994965076809
864,864,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,2,auroc,0.4286463355834137
865,865,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,2,auprc,0.034422948311378
866,866,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,2,brier,0.250003581956513
867,867,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,2,auroc,0.5972034715525555
868,868,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,2,auprc,0.0653260125366695
869,869,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,2,brier,0.2499911943953428
870,870,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,2,auroc,0.447836306653809
871,871,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,2,auprc,0.0358797235273507
872,872,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,2,brier,0.1938023549098262
873,873,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,4,auroc,0.5073891031822566
874,874,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,4,auprc,0.0448989021834074
875,875,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,4,brier,0.3368210172124381
876,876,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,4,auroc,0.5266453712632594
877,877,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,4,auprc,0.0484467086510116
878,878,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,4,brier,0.2499997350478011
879,879,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,4,auroc,0.4764645612343298
880,880,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,4,auprc,0.0387872002049958
881,881,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,4,brier,0.2500030280109032
882,882,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,4,auroc,0.6135667791706847
883,883,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,4,auprc,0.0733152444619745
884,884,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,4,brier,0.1524966936818696
885,885,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,4,auroc,0.4505785920925748
886,886,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,4,auprc,0.0356979555956489
887,887,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,4,brier,0.2470075012519946
888,888,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,8,auroc,0.6092755544840887
889,889,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,8,auprc,0.0661173641599391
890,890,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,8,brier,0.3479014708039592
891,891,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,8,auroc,0.6055689488910319
892,892,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,8,auprc,0.0627848571808031
893,893,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,8,brier,0.2905239155820747
894,894,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,8,auroc,0.5309365959498553
895,895,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,8,auprc,0.0588362438160518
896,896,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,8,brier,0.3386510088468146
897,897,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,8,auroc,0.6683522179363548
898,898,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,8,auprc,0.0936659589547219
899,899,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,8,brier,0.2112543667687499
900,900,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,8,auroc,0.5469262295081967
901,901,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,8,auprc,0.0456062895672864
902,902,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,8,brier,0.3437208523058436
903,903,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,12,auroc,0.6327386692381871
904,904,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,12,auprc,0.0770900651648757
905,905,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,12,brier,0.3849000060890164
906,906,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,12,auroc,0.6100952266152363
907,907,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,12,auprc,0.0601712830443063
908,908,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,12,brier,0.2449752692817955
909,909,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,12,auroc,0.5126205400192864
910,910,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,12,auprc,0.0461552884690919
911,911,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,12,brier,0.3508207569260521
912,912,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,12,auroc,0.6899529893924783
913,913,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,12,auprc,0.1003899611439918
914,914,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,12,brier,0.2460297534851661
915,915,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,12,auroc,0.6028688524590163
916,916,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,12,auprc,0.0548310177895978
917,917,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,12,brier,0.3240327514151059
918,918,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,16,auroc,0.5675204918032787
919,919,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,16,auprc,0.0618648602920886
920,920,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,16,brier,0.2575039932335141
921,921,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,16,auroc,0.5408721070395371
922,922,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,16,auprc,0.051961711893418
923,923,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,16,brier,0.5024399468487947
924,924,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,16,auroc,0.5088235294117647
925,925,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,16,auprc,0.0509346956590001
926,926,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,2,16,brier,0.3598524093677675
927,927,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,16,auroc,0.6981798457087752
928,928,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,16,auprc,0.1051531880567806
929,929,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,3,16,brier,0.4209678842723389
930,930,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,16,auroc,0.5828049662487945
931,931,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,16,auprc,0.0604525896642273
932,932,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,4,16,brier,0.4288302276840977
933,933,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,24,auroc,0.6236740597878496
934,934,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,24,auprc,0.092111832144174
935,935,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,0,24,brier,0.3375773210355902
936,936,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,24,auroc,0.5401398264223722
937,937,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,24,auprc,0.0431088640261491
938,938,,guo_icu,guo_icu,clinicalbert_type3_max_pool,lr_lbfgs,1,24,brier,0.5395423152179428
