,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
130,130,130.0,130.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,2,48,auprc,0.0395366204959193
131,131,131.0,131.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,2,48,brier,0.2819917410019481
132,132,132.0,132.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,3,48,auroc,0.6124827239056132
133,133,133.0,133.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,3,48,auprc,0.0437233990793258
134,134,134.0,134.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,3,48,brier,0.2769807822582152
135,135,135.0,135.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,4,48,auroc,0.6187761112880681
136,136,136.0,136.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,4,48,auprc,0.0524135014394111
137,137,137.0,137.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,4,48,brier,0.2773145537411144
138,138,138.0,138.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,0,64,auroc,0.556821311998529
139,139,139.0,139.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,0,64,auprc,0.045286093663189
140,140,140.0,140.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,0,64,brier,0.3309452525993356
141,141,141.0,141.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,1,64,auroc,0.5938254953174678
142,142,142.0,142.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,1,64,auprc,0.0318567128230672
143,143,143.0,143.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,1,64,brier,0.301118994994744
144,144,144.0,144.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,2,64,auroc,0.5771840986337194
145,145,145.0,145.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,2,64,auprc,0.0355444867608936
146,146,146.0,146.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,2,64,brier,0.2274562529315824
147,147,147.0,147.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,3,64,auroc,0.6287114859958223
148,148,148.0,148.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,3,64,auprc,0.0379954241121387
149,149,149.0,149.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,3,64,brier,0.2560069945369733
150,150,150.0,150.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,4,64,auroc,0.6317754014778122
151,151,151.0,151.0,lab_hyperkalemia,lab_hyperkalemia,count,gbm,4,64,auprc,0.0432531133210942
