,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
546,546.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,4,auroc,0.469060038789851
547,547.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,4,auprc,0.0124968996380744
548,548.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,4,brier,0.2498869819488135
549,549.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,4,auroc,0.5643527385752688
550,550.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,4,auprc,0.0184744694253857
551,551.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,4,brier,0.2499964131985795
552,552.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,8,auroc,0.5052789420628183
553,553.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,8,auprc,0.0132055769328241
554,554.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,8,brier,0.257868145112016
555,555.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,8,auroc,0.6205486214275608
556,556.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,8,auprc,0.0231727785061357
557,557.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,8,brier,0.2499970926785975
558,558.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,8,auroc,0.5386258120519714
559,559.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,8,auprc,0.0151851778167646
560,560.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,8,brier,0.5117761754519589
561,561.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,8,auroc,0.5245348165440483
562,562.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,8,auprc,0.0149168345353967
563,563.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,8,brier,0.4206265761042626
564,564.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,8,auroc,0.5160594699113374
565,565.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,8,auprc,0.0144161585947331
566,566.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,8,brier,0.2433846673792016
567,567.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,12,auroc,0.5475949260752688
568,568.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,12,auprc,0.014972007596101
569,569.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,12,brier,0.3358932599727026
570,570.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,12,auroc,0.6196616351867572
571,571.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,12,auprc,0.024463035264222
572,572.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,12,brier,0.3014783717130894
573,573.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,12,auroc,0.5370307783908695
574,574.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,12,auprc,0.0150914812757614
575,575.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,12,brier,0.2500029538192809
576,576.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,12,auroc,0.5546368167562723
577,577.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,12,auprc,0.0164616075774471
578,578.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,12,brier,0.2500017327971487
579,579.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,12,auroc,0.4810361621038483
580,580.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,12,auprc,0.0128578454036752
581,581.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,12,brier,0.2500037436364659
582,582.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,16,auroc,0.5471603603683267
583,583.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,16,auprc,0.0151532737921934
584,584.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,16,brier,0.2625137264093987
585,585.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,16,auroc,0.6253529257451425
586,586.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,16,auprc,0.02183973687756
587,587.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,16,brier,0.2370834698929268
588,588.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,16,auroc,0.5856391114294472
589,589.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,16,auprc,0.0196972687027459
590,590.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,16,brier,0.3499249193467025
591,591.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,16,auroc,0.5728973306923222
592,592.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,16,auprc,0.0176051949383126
593,593.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,16,brier,0.2499998438236429
594,594.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,16,auroc,0.5565836045085832
595,595.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,16,auprc,0.0168025628177493
596,596.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,16,brier,0.5023079904218319
597,597.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,24,auroc,0.5641622379621769
598,598.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,24,auprc,0.01636611748341
599,599.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,24,brier,0.4355181316310644
600,600.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,24,auroc,0.6295878209889644
601,601.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,24,auprc,0.025244389135878
602,602.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,24,brier,0.2497365820964572
603,603.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,24,auroc,0.596013620661196
604,604.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,24,auprc,0.0209462273928578
605,605.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,24,brier,0.249997558038922
606,606.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,24,auroc,0.5574736562087341
607,607.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,24,auprc,0.0165275289365877
608,608.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,24,brier,0.2480776303462296
609,609.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,24,auroc,0.5955542365237692
610,610.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,24,auprc,0.0202075031822225
611,611.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,24,brier,0.4096291672236947
612,612.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,32,auroc,0.6106853512308998
613,613.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,32,auprc,0.0215350131167386
614,614.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,32,brier,0.4377314884432931
615,615.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,32,auroc,0.6356152730616865
616,616.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,32,auprc,0.0280118414079645
617,617.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,32,brier,0.2373019586045011
618,618.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,32,auroc,0.5880870133583287
619,619.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,32,auprc,0.0211131813817828
620,620.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,32,brier,0.2852320213707243
621,621.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,32,auroc,0.6106326120661196
622,622.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,32,auprc,0.0199098109978816
623,623.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,32,brier,0.3750861045851718
624,624.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,32,auroc,0.5747979818076778
625,625.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,32,auprc,0.0181836337130975
626,626.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,32,brier,0.4208254868448525
627,627.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,48,auroc,0.6618431148014525
628,628.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,48,auprc,0.0291522624654971
629,629.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,48,brier,0.406082587223352
630,630.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,48,auroc,0.6125984557748538
631,631.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,48,auprc,0.024266898542903
632,632.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,48,brier,0.2412937568619444
633,633.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,48,auroc,0.6068689427702321
634,634.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,48,auprc,0.0219481499872144
635,635.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,48,brier,0.385169405706208
636,636.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,48,auroc,0.6374753142095831
637,637.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,48,auprc,0.0242638355722393
638,638.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,48,brier,0.2498118016966966
639,639.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,48,auroc,0.660343957802773
640,640.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,48,auprc,0.0271850324139549
641,641.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,48,brier,0.2448050919730465
642,642.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,64,auroc,0.6619334279499152
643,643.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,64,auprc,0.0274138395644014
644,644.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,64,brier,0.4095948558697578
645,645.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,64,auroc,0.631450934965101
646,646.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,64,auprc,0.0270076974728592
647,647.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,64,brier,0.2372242970074597
648,648.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,64,auroc,0.5963754406597812
649,649.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,64,auprc,0.0207282688452493
650,650.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,64,brier,0.2379899685743692
651,651.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,64,auroc,0.6497609015398038
652,652.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,64,auprc,0.0285160185183106
653,653.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,64,brier,0.2340197096349265
654,654.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,64,auroc,0.6439392331635541
655,655.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,64,auprc,0.0253686994135259
656,656.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,64,brier,0.2524012210074791
657,657.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,128,auroc,0.7035891223354084
658,658.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,128,auprc,0.0428716718978286
659,659.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,0,128,brier,0.2279545273661633
660,660.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,128,auroc,0.6872398928268251
661,661.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,128,auprc,0.0422539143493941
662,662.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,1,128,brier,0.2230730882076852
663,663.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,128,auroc,0.6628225069562347
664,664.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,128,auprc,0.0296471991712117
665,665.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,2,128,brier,0.231578621457856
666,666.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,128,auroc,0.6949080583262592
667,667.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,128,auprc,0.0336211417283319
668,668.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,3,128,brier,0.2221800183578604
669,669.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,128,auroc,0.7162152851466704
670,670.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,128,auprc,0.035276767700296
671,671.0,lab_hypoglycemia,lab_hypoglycemia,clmbr,lr_lbfgs,4,128,brier,0.2157803501297617
672,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,-1,auroc,0.5314502828181004
673,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,-1,auprc,0.020050436066059787
674,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,-1,brier,0.015968862913906888
675,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,1,auroc,0.49742271505376345
676,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,1,auprc,0.013534066887828537
677,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,1,brier,0.7077499801129584
678,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,1,auroc,0.5228272672608942
679,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,1,auprc,0.014249735900753945
680,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,1,brier,0.792031262429401
681,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,1,auroc,0.497819014101113
682,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,1,auprc,0.013544536320506955
683,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,1,brier,0.7617234110253759
684,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,1,auroc,0.49033445930013203
685,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,1,auprc,0.013357023988593007
686,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,1,brier,0.36618009704876303
687,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,1,auroc,0.49498042822109045
688,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,1,auprc,0.013470115997851351
689,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,1,brier,0.6371907565030626
690,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,2,auroc,0.5256583073948312
691,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,2,auprc,0.014377389927040735
692,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,2,brier,0.40600389786015434
693,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,2,auroc,0.544744712082626
694,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,2,auprc,0.015050390279253457
695,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,2,brier,0.42879444753798424
696,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,2,auroc,0.532651740237691
697,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,2,auprc,0.014583317506287543
698,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,2,brier,0.5379842494630499
699,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,2,auroc,0.48110179683078663
700,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,2,auprc,0.013136073143552224
701,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,2,brier,0.4690159891814494
702,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,2,auroc,0.5033732432559894
703,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,2,auprc,0.013694511407017548
704,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,2,brier,0.4812564632885212
705,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,4,auroc,0.5394444002310885
706,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,4,auprc,0.015179353689954917
707,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,4,brier,0.22857926974783233
708,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,4,auroc,0.5832723520621109
709,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,4,auprc,0.017066434186083126
710,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,4,brier,0.23455550252344465
711,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,4,auroc,0.5349883866251651
712,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,4,auprc,0.014732785745453704
713,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,4,brier,0.28748627794129344
714,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,4,auroc,0.4754443663341822
715,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,4,auprc,0.012951602609748897
716,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,4,brier,0.29955254156391703
717,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,4,auroc,0.5251919707071778
718,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,4,auprc,0.014872425803764038
719,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,4,brier,0.2122826346352717
720,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,8,auroc,0.4835707516860027
721,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,8,auprc,0.012957437227404446
722,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,8,brier,0.2826984737248764
723,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,8,auroc,0.584171146953405
724,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,8,auprc,0.01731027707001475
725,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,8,brier,0.2113483414207303
726,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,8,auroc,0.5421124441437937
727,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,8,auprc,0.014997747539524615
728,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,8,brier,0.36203276744941054
729,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,8,auroc,0.4839106418600264
730,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,8,auprc,0.01319836441052262
731,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,8,brier,0.5011633919338159
732,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,8,auroc,0.5040142669130825
733,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,8,auprc,0.01380684290249742
734,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,8,brier,0.3233506563985956
735,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,12,auroc,0.513252511318619
736,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,12,auprc,0.013974865437509388
737,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,12,brier,0.5613216927849813
738,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,12,auroc,0.5702862630576778
739,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,12,auprc,0.01768618555540286
740,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,12,brier,0.27694519146236607
741,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,12,auroc,0.5209060864105829
742,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,12,auprc,0.01423715044542976
743,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,12,brier,0.36148357330363545
744,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,12,auroc,0.5046545463120166
745,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,12,auprc,0.013729676987614568
746,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,12,brier,0.5619282475538939
747,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,12,auroc,0.5062701428680909
748,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,12,auprc,0.013702910470170457
749,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,12,brier,0.41568888712115193
750,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,16,auroc,0.4974693343531881
751,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,16,auprc,0.013552604956981055
752,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,16,brier,0.2818387558666773
753,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,16,auroc,0.5820034140079703
754,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,16,auprc,0.01721748232454159
755,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,16,brier,0.23343329886246128
756,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,16,auroc,0.5347284415676288
757,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,16,auprc,0.015075030685069424
758,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,16,brier,0.3517177372744012
759,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,16,auroc,0.5147559054305791
760,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,16,auprc,0.01433301056104831
761,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,16,brier,0.34043521685714034
762,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,16,auroc,0.5184087023674778
763,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,16,auprc,0.014124215044546227
764,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,16,brier,0.6478601543234428
765,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,24,auroc,0.5315475116723261
766,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,24,auprc,0.014750549359372998
767,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,24,brier,0.3720246776089589
768,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,24,auroc,0.5709670271528957
769,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,24,auprc,0.01666809810430632
770,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,24,brier,0.26380160687296156
771,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,24,auroc,0.5421083875683833
772,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,24,auprc,0.01493807707516938
773,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,24,brier,0.45603969453504095
774,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,24,auroc,0.5224704728471042
775,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,24,auprc,0.015145791782292872
776,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,24,brier,0.25556720747259176
777,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,24,auroc,0.5214577438219204
778,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,24,auprc,0.01421797559673581
779,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,24,brier,0.6141118447219791
780,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,32,auroc,0.5226212624976421
781,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,32,auprc,0.014256231647070051
782,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,32,brier,0.579816641476414
783,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,32,auroc,0.5493890193182891
784,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,32,auprc,0.015512837309572456
785,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,32,brier,0.2819717338848673
786,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,32,auroc,0.5635509588403131
787,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,32,auprc,0.017550556444072198
788,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,32,brier,0.25599876258870097
789,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,32,auroc,0.5521971053515845
790,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,32,auprc,0.01552967123199839
791,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,3,32,brier,0.2774238326306579
792,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,32,auroc,0.522402288483305
793,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,32,auprc,0.014247359299396295
794,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,4,32,brier,0.6072707024103094
795,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,48,auroc,0.5407603518204113
796,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,48,auprc,0.01486026371155488
797,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,0,48,brier,0.5340764457879246
798,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,48,auroc,0.5517628933514902
799,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,48,auprc,0.01725495689263521
800,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,1,48,brier,0.2594338050264587
801,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,48,auroc,0.5625702144937277
802,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,48,auprc,0.018025629488116462
803,,lab_hypoglycemia,lab_hypoglycemia,clmbr,knn,2,48,brier,0.2518391711439624
