,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
54,54.0,54.0,54.0,new_hypertension,new_hypertension,count,gbm,2,8,auroc,0.550463257049004
55,55.0,55.0,55.0,new_hypertension,new_hypertension,count,gbm,2,8,auprc,0.1356953859660763
56,56.0,56.0,56.0,new_hypertension,new_hypertension,count,gbm,2,8,brier,0.2969243318903525
57,57.0,57.0,57.0,new_hypertension,new_hypertension,count,gbm,3,8,auroc,0.5758493999690971
58,58.0,58.0,58.0,new_hypertension,new_hypertension,count,gbm,3,8,auprc,0.1464392331559278
59,59.0,59.0,59.0,new_hypertension,new_hypertension,count,gbm,3,8,brier,0.5051722156250991
60,60.0,60.0,60.0,new_hypertension,new_hypertension,count,gbm,4,8,auroc,0.5858098557293365
61,61.0,61.0,61.0,new_hypertension,new_hypertension,count,gbm,4,8,auprc,0.1484300094557339
62,62.0,62.0,62.0,new_hypertension,new_hypertension,count,gbm,4,8,brier,0.3567808528578266
63,63.0,63.0,63.0,new_hypertension,new_hypertension,count,gbm,0,12,auroc,0.5453843116383676
64,64.0,64.0,64.0,new_hypertension,new_hypertension,count,gbm,0,12,auprc,0.1503049540928098
65,65.0,65.0,65.0,new_hypertension,new_hypertension,count,gbm,0,12,brier,0.2643739513771297
66,66.0,66.0,66.0,new_hypertension,new_hypertension,count,gbm,1,12,auroc,0.4989441516301268
67,67.0,67.0,67.0,new_hypertension,new_hypertension,count,gbm,1,12,auprc,0.1340443938942738
68,68.0,68.0,68.0,new_hypertension,new_hypertension,count,gbm,1,12,brier,0.490778122700937
69,69.0,69.0,69.0,new_hypertension,new_hypertension,count,gbm,2,12,auroc,0.6038851786358095
70,70.0,70.0,70.0,new_hypertension,new_hypertension,count,gbm,2,12,auprc,0.1668772812529519
71,71.0,71.0,71.0,new_hypertension,new_hypertension,count,gbm,2,12,brier,0.5305292592465096
72,72.0,72.0,72.0,new_hypertension,new_hypertension,count,gbm,3,12,auroc,0.5839986036476843
73,73.0,73.0,73.0,new_hypertension,new_hypertension,count,gbm,3,12,auprc,0.157912915298773
74,74.0,74.0,74.0,new_hypertension,new_hypertension,count,gbm,3,12,brier,0.3891276738138749
75,75.0,75.0,75.0,new_hypertension,new_hypertension,count,gbm,4,12,auroc,0.5050102723459291
76,76.0,76.0,76.0,new_hypertension,new_hypertension,count,gbm,4,12,auprc,0.1287458783727809
77,77.0,77.0,77.0,new_hypertension,new_hypertension,count,gbm,4,12,brier,0.3455458887236376
78,78.0,78.0,78.0,new_hypertension,new_hypertension,count,gbm,0,16,auroc,0.5654110941336035
