,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
464,464.0,464.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,1,48,brier,0.2217927508963754
465,465.0,465.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,2,48,auroc,0.6881194264481968
466,466.0,466.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,2,48,auprc,0.5452274830959316
467,467.0,467.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,2,48,brier,0.2212610493805246
468,468.0,468.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,3,48,auroc,0.7140824235164851
469,469.0,469.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,3,48,auprc,0.6050791047348839
470,470.0,470.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,3,48,brier,0.2149306158855509
471,471.0,471.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,4,48,auroc,0.6942409707515625
472,472.0,472.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,4,48,auprc,0.5504933332486476
473,473.0,473.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,4,48,brier,0.2135797866045812
474,474.0,474.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,0,64,auroc,0.6921727429584109
475,475.0,475.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,0,64,auprc,0.5364210227474956
476,476.0,476.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,0,64,brier,0.229131492065746
477,477.0,477.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,1,64,auroc,0.699351534169425
478,478.0,478.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,1,64,auprc,0.5776185868031867
479,479.0,479.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,1,64,brier,0.2203468567491349
480,480.0,480.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,2,64,auroc,0.7055060135595832
481,481.0,481.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,2,64,auprc,0.5922044123668259
482,482.0,482.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,2,64,brier,0.2107899712449856
483,483.0,483.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,3,64,auroc,0.7228250722950579
484,484.0,484.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,3,64,auprc,0.5904465533935634
485,485.0,485.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,3,64,brier,0.2114994302247151
486,486.0,486.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,4,64,auroc,0.7055569149630737
487,487.0,487.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,4,64,auprc,0.5844903800263254
488,488.0,488.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,4,64,brier,0.2188759242235335
489,489.0,489.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,0,128,auroc,0.7130060015813364
490,490.0,490.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,0,128,auprc,0.5984080602978384
491,491.0,491.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,0,128,brier,0.210784403866965
492,492.0,492.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,1,128,auroc,0.7218599409497085
493,493.0,493.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,1,128,auprc,0.6108143961278167
494,494.0,494.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,1,128,brier,0.211017243854913
495,495.0,495.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,2,128,auroc,0.7225120372671401
496,496.0,496.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,2,128,auprc,0.5963266599153174
497,497.0,497.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,2,128,brier,0.2110644315461046
498,498.0,498.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,3,128,auroc,0.7053320533163192
499,499.0,499.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,3,128,auprc,0.5867363884770045
500,500.0,500.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,3,128,brier,0.2100491670432704
501,501.0,501.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,4,128,auroc,0.7301729137567622
502,502.0,502.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,4,128,auprc,0.5996860561438294
503,503.0,503.0,lab_thrombocytopenia,lab_thrombocytopenia,count,rf,4,128,brier,0.2178702190351095
504,504.0,504.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,-1,auroc,0.8516662054532462
505,505.0,505.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,-1,auprc,0.7836396039274915
506,506.0,506.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,-1,brier,0.1400265531406942
507,507.0,507.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,1,auroc,0.6305947611310525
508,508.0,508.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,1,auprc,0.453168878362971
509,509.0,509.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,1,brier,0.2499971404760519
510,510.0,510.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,1,auroc,0.3875910731809186
511,511.0,511.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,1,auprc,0.2789878026230491
512,512.0,512.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,1,brier,0.2499939319182196
513,513.0,513.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,1,auroc,0.6044702210228627
514,514.0,514.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,1,auprc,0.4034900705871769
515,515.0,515.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,1,brier,0.2499980920375791
516,516.0,516.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,1,auroc,0.4980719503527284
517,517.0,517.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,1,auprc,0.3312832483773685
518,518.0,518.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,1,brier,0.2499991168886267
519,519.0,519.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,1,auroc,0.5272221302848178
520,520.0,520.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,1,auprc,0.385473184580475
521,521.0,521.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,1,brier,0.2499996528522611
522,522.0,522.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,2,auroc,0.4989232676347672
523,523.0,523.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,2,auprc,0.3257909782912878
524,524.0,524.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,2,brier,0.2499988689141854
525,525.0,525.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,2,auroc,0.6454159856325765
526,526.0,526.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,2,auprc,0.4782511918554211
527,527.0,527.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,2,brier,0.2499956243632339
528,528.0,528.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,2,auroc,0.6466176492507144
529,529.0,529.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,2,auprc,0.4592638951936558
530,530.0,530.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,2,brier,0.2499980357406983
531,531.0,531.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,2,auroc,0.5892749661958846
532,532.0,532.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,2,auprc,0.3941228289696749
533,533.0,533.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,2,brier,0.2499995702457452
534,534.0,534.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,2,auroc,0.5702346386633222
535,535.0,535.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,2,auprc,0.3851531007285553
536,536.0,536.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,2,brier,0.2499983912561285
537,537.0,537.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,4,auroc,0.5829461002478443
538,538.0,538.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,4,auprc,0.4175228745028906
539,539.0,539.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,4,brier,0.2449815163651117
540,540.0,540.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,4,auroc,0.6809613315125611
541,541.0,541.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,4,auprc,0.5607949274210757
542,542.0,542.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,4,brier,0.5517461717119383
543,543.0,543.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,4,auroc,0.6455465629204269
544,544.0,544.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,4,auprc,0.4663272199899513
545,545.0,545.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,4,brier,0.3088423897560879
546,546.0,546.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,4,auroc,0.6317120818786119
547,547.0,547.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,4,auprc,0.4455688220213517
548,548.0,548.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,4,brier,0.2499983402424486
549,549.0,549.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,4,auroc,0.600038470574916
550,550.0,550.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,4,auprc,0.3913593493244313
551,551.0,551.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,4,brier,0.2499986883125096
552,552.0,552.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,8,auroc,0.6247318310739438
553,553.0,553.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,8,auprc,0.4503810413800986
554,554.0,554.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,8,brier,0.2678154042312633
555,555.0,555.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,8,auroc,0.6653600116610463
556,556.0,556.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,8,auprc,0.5190201821114792
557,557.0,557.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,8,brier,0.2397047932619809
558,558.0,558.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,8,auroc,0.6781441672623588
559,559.0,559.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,8,auprc,0.4986380383879932
560,560.0,560.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,8,brier,0.2579754509139399
561,561.0,561.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,8,auroc,0.6759628818158523
562,562.0,562.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,8,auprc,0.4963592066490302
563,563.0,563.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,8,brier,0.3584975238030602
564,564.0,564.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,8,auroc,0.5889500709126959
565,565.0,565.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,8,auprc,0.4014591979380797
566,566.0,566.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,8,brier,0.2927587695545982
567,567.0,567.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,12,auroc,0.6408373287124931
568,568.0,568.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,12,auprc,0.4441587180334004
569,569.0,569.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,12,brier,0.2499979646433177
570,570.0,570.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,12,auroc,0.6563216346829075
571,571.0,571.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,12,auprc,0.4848624633619689
572,572.0,572.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,12,brier,0.2499971506889215
573,573.0,573.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,12,auroc,0.6928848035521944
574,574.0,574.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,12,auprc,0.5070853527150871
575,575.0,575.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,12,brier,0.3065775061757244
576,576.0,576.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,12,auroc,0.667415237209523
577,577.0,577.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,12,auprc,0.4858596737259792
578,578.0,578.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,12,brier,0.249997347805632
579,579.0,579.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,12,auroc,0.596128850886422
580,580.0,580.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,12,auprc,0.4167864551336184
581,581.0,581.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,12,brier,0.3570508602810495
582,582.0,582.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,16,auroc,0.6454320942850837
583,583.0,583.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,16,auprc,0.4432740178971412
584,584.0,584.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,16,brier,0.2499975550348679
585,585.0,585.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,16,auroc,0.6814370466534713
586,586.0,586.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,16,auprc,0.5116491602038302
587,587.0,587.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,16,brier,0.2499963681752243
588,588.0,588.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,16,auroc,0.7127694629875734
589,589.0,589.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,16,auprc,0.552241651749346
590,590.0,590.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,16,brier,0.2207042903984787
591,591.0,591.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,16,auroc,0.6725380991368924
592,592.0,592.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,16,auprc,0.4979957111454033
593,593.0,593.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,16,brier,0.2373768227823613
594,594.0,594.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,16,auroc,0.6502637994821567
595,595.0,595.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,16,auprc,0.4954865369808026
596,596.0,596.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,16,brier,0.2472831697128132
597,597.0,597.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,24,auroc,0.6933133473669364
598,598.0,598.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,24,auprc,0.5126988917710146
599,599.0,599.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,24,brier,0.2499969092652326
600,600.0,600.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,24,auroc,0.694512156713894
601,601.0,601.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,24,auprc,0.542414095155683
602,602.0,602.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,24,brier,0.2499963928201294
603,603.0,603.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,24,auroc,0.7070375779704328
604,604.0,604.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,24,auprc,0.5460308207727351
605,605.0,605.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,24,brier,0.2210245887552387
606,606.0,606.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,24,auroc,0.6699570457611743
607,607.0,607.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,24,auprc,0.5387902692802687
608,608.0,608.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,24,brier,0.24999740371594
609,609.0,609.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,24,auroc,0.6428469870576796
610,610.0,610.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,24,auprc,0.4927630590911824
611,611.0,611.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,24,brier,0.2499969760956134
612,612.0,612.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,32,auroc,0.7482536681876071
613,613.0,613.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,32,auprc,0.6215006329380962
614,614.0,614.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,32,brier,0.2208386894705651
615,615.0,615.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,32,auroc,0.6988335513739461
616,616.0,616.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,32,auprc,0.5661489132105955
617,617.0,617.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,32,brier,0.2351701694970732
618,618.0,618.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,32,auroc,0.722502124574365
619,619.0,619.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,32,auprc,0.5692768581596642
620,620.0,620.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,32,brier,0.2167545928759046
621,621.0,621.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,32,auroc,0.6872527042488188
622,622.0,622.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,32,auprc,0.5363139426648237
623,623.0,623.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,32,brier,0.2495592064091166
624,624.0,624.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,32,auroc,0.6747603599498349
625,625.0,625.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,32,auprc,0.5253698425953667
626,626.0,626.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,32,brier,0.2499950437698015
627,627.0,627.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,48,auroc,0.7708687891721064
628,628.0,628.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,48,auprc,0.6495121907589023
629,629.0,629.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,48,brier,0.1973957706305597
630,630.0,630.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,48,auroc,0.739984128201433
631,631.0,631.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,48,auprc,0.6067453443759246
632,632.0,632.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,48,brier,0.3411395852306284
633,633.0,633.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,48,auroc,0.7551817849987449
634,634.0,634.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,48,auprc,0.6373879585121249
635,635.0,635.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,48,brier,0.2081838315039818
636,636.0,636.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,48,auroc,0.7078482893118823
637,637.0,637.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,48,auprc,0.5395959408623283
638,638.0,638.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,48,brier,0.2499808278610436
639,639.0,639.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,48,auroc,0.7129192138982634
640,640.0,640.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,48,auprc,0.5670553777717338
641,641.0,641.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,48,brier,0.2155332150438837
642,642.0,642.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,64,auroc,0.7807638913771874
643,643.0,643.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,64,auprc,0.672197503381926
644,644.0,644.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,64,brier,0.2093578477288653
645,645.0,645.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,64,auroc,0.7718757274432121
646,646.0,646.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,64,auprc,0.6682480770271569
647,647.0,647.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,64,brier,0.215565048421254
648,648.0,648.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,64,auroc,0.7647672914884003
649,649.0,649.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,64,auprc,0.652720112452206
650,650.0,650.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,64,brier,0.1974541564467819
651,651.0,651.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,64,auroc,0.7410853922689427
652,652.0,652.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,64,auprc,0.5985833791963445
653,653.0,653.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,64,brier,0.2417759868285918
654,654.0,654.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,64,auroc,0.7273182956252857
655,655.0,655.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,64,auprc,0.583766501460877
656,656.0,656.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,64,brier,0.2143624393648245
657,657.0,657.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,128,auroc,0.7880371769439273
658,658.0,658.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,128,auprc,0.6892492517087787
659,659.0,659.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,0,128,brier,0.1985185337238784
660,660.0,660.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,128,auroc,0.7902399846064885
661,661.0,661.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,128,auprc,0.691647141909032
662,662.0,662.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,1,128,brier,0.236085711625424
663,663.0,663.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,128,auroc,0.7684968013277115
664,664.0,664.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,128,auprc,0.6644510006573336
665,665.0,665.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,2,128,brier,0.2022681810320181
666,666.0,666.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,128,auroc,0.7662152301081189
667,667.0,667.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,128,auprc,0.666415973232687
668,668.0,668.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,3,128,brier,0.2368129106497927
669,669.0,669.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,128,auroc,0.7695383715161143
670,670.0,670.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,128,auprc,0.6431266397300959
671,671.0,671.0,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,lr_lbfgs,4,128,brier,0.2097926190087835
672,672.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,0,-1,auroc,0.7446589861403741
673,673.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,0,-1,auprc,0.6185761697897937
674,674.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,0,-1,brier,0.1974173412822205
675,675.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,0,1,auroc,0.594839240037544
676,676.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,0,1,auprc,0.3936302026110701
677,677.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,0,1,brier,0.4044162022081011
678,678.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,1,1,auroc,0.4154395404071649
679,679.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,1,1,auprc,0.3092331246255904
680,680.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,1,1,brier,0.5970215485107743
681,681.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,2,1,auroc,0.5836227233512393
682,682.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,2,1,auprc,0.3842527459022435
683,683.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,2,1,brier,0.4528559764279882
684,684.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,3,1,auroc,0.4933124707179975
685,685.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,3,1,auprc,0.3367455142292796
686,686.0,,lab_thrombocytopenia,lab_thrombocytopenia,clmbr,knn,3,1,brier,0.4792679896339948
