,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
198,198,198.0,198.0,198.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,2,auroc,0.5392572981453465
199,199,199.0,199.0,199.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,2,auprc,0.0771667124905171
200,200,200.0,200.0,200.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,2,brier,0.2500608979560789
201,201,201.0,201.0,201.0,new_acutemi,new_acutemi,count,lr_lbfgs,0,4,auroc,0.6467403485179581
202,202,202.0,202.0,202.0,new_acutemi,new_acutemi,count,lr_lbfgs,0,4,auprc,0.1065439149244398
203,203,203.0,203.0,203.0,new_acutemi,new_acutemi,count,lr_lbfgs,0,4,brier,0.250041432892841
204,204,204.0,204.0,204.0,new_acutemi,new_acutemi,count,lr_lbfgs,1,4,auroc,0.6512316495769597
205,205,205.0,205.0,205.0,new_acutemi,new_acutemi,count,lr_lbfgs,1,4,auprc,0.1192119330544885
206,206,206.0,206.0,206.0,new_acutemi,new_acutemi,count,lr_lbfgs,1,4,brier,0.4300736976904958
207,207,207.0,207.0,207.0,new_acutemi,new_acutemi,count,lr_lbfgs,2,4,auroc,0.5272559813974337
208,208,208.0,208.0,208.0,new_acutemi,new_acutemi,count,lr_lbfgs,2,4,auprc,0.0856416908488468
209,209,209.0,209.0,209.0,new_acutemi,new_acutemi,count,lr_lbfgs,2,4,brier,0.249992395832399
210,210,210.0,210.0,210.0,new_acutemi,new_acutemi,count,lr_lbfgs,3,4,auroc,0.485389701350367
211,211,211.0,211.0,211.0,new_acutemi,new_acutemi,count,lr_lbfgs,3,4,auprc,0.0719743667587431
212,212,212.0,212.0,212.0,new_acutemi,new_acutemi,count,lr_lbfgs,3,4,brier,0.249970016186824
213,213,213.0,213.0,213.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,4,auroc,0.6209271866420126
214,214,214.0,214.0,214.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,4,auprc,0.1085322948817398
215,215,215.0,215.0,215.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,4,brier,0.4263768116776326
216,216,216.0,216.0,216.0,new_acutemi,new_acutemi,count,lr_lbfgs,0,8,auroc,0.6066880988401412
217,217,217.0,217.0,217.0,new_acutemi,new_acutemi,count,lr_lbfgs,0,8,auprc,0.0956882701675257
218,218,218.0,218.0,218.0,new_acutemi,new_acutemi,count,lr_lbfgs,0,8,brier,0.2500479546564169
219,219,219.0,219.0,219.0,new_acutemi,new_acutemi,count,lr_lbfgs,1,8,auroc,0.6308168039446406
220,220,220.0,220.0,220.0,new_acutemi,new_acutemi,count,lr_lbfgs,1,8,auprc,0.1180120808287971
221,221,221.0,221.0,221.0,new_acutemi,new_acutemi,count,lr_lbfgs,1,8,brier,0.2500292623222598
222,222,222.0,222.0,222.0,new_acutemi,new_acutemi,count,lr_lbfgs,2,8,auroc,0.5801780411273604
223,223,223.0,223.0,223.0,new_acutemi,new_acutemi,count,lr_lbfgs,2,8,auprc,0.0830341873973071
224,224,224.0,224.0,224.0,new_acutemi,new_acutemi,count,lr_lbfgs,2,8,brier,0.4045652394395195
225,225,225.0,225.0,225.0,new_acutemi,new_acutemi,count,lr_lbfgs,3,8,auroc,0.5180982798229394
226,226,226.0,226.0,226.0,new_acutemi,new_acutemi,count,lr_lbfgs,3,8,auprc,0.0862830622847832
227,227,227.0,227.0,227.0,new_acutemi,new_acutemi,count,lr_lbfgs,3,8,brier,0.2404378747106828
228,228,228.0,228.0,228.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,8,auroc,0.5414775592536561
229,229,229.0,229.0,229.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,8,auprc,0.0758890673190885
230,230,230.0,230.0,230.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,8,brier,0.39561733238685
231,231,231.0,231.0,231.0,new_acutemi,new_acutemi,count,lr_lbfgs,0,12,auroc,0.6224015240656694
232,232,232.0,232.0,232.0,new_acutemi,new_acutemi,count,lr_lbfgs,0,12,auprc,0.0912656957165961
233,233,233.0,233.0,233.0,new_acutemi,new_acutemi,count,lr_lbfgs,0,12,brier,0.25005359456795
234,234,234.0,234.0,234.0,new_acutemi,new_acutemi,count,lr_lbfgs,1,12,auroc,0.6361503333893651
235,235,235.0,235.0,235.0,new_acutemi,new_acutemi,count,lr_lbfgs,1,12,auprc,0.1229964874172841
236,236,236.0,236.0,236.0,new_acutemi,new_acutemi,count,lr_lbfgs,1,12,brier,0.3830203061054008
237,237,237.0,237.0,237.0,new_acutemi,new_acutemi,count,lr_lbfgs,2,12,auroc,0.5291435535384098
238,238,238.0,238.0,238.0,new_acutemi,new_acutemi,count,lr_lbfgs,2,12,auprc,0.0859420367651116
239,239,239.0,239.0,239.0,new_acutemi,new_acutemi,count,lr_lbfgs,2,12,brier,0.2499858252171982
240,240,240.0,240.0,240.0,new_acutemi,new_acutemi,count,lr_lbfgs,3,12,auroc,0.5076028184008516
241,241,241.0,241.0,241.0,new_acutemi,new_acutemi,count,lr_lbfgs,3,12,auprc,0.0931396285706649
242,242,242.0,242.0,242.0,new_acutemi,new_acutemi,count,lr_lbfgs,3,12,brier,0.3054023111027923
243,243,243.0,243.0,243.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,12,auroc,0.5311677032554492
244,244,244.0,244.0,244.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,12,auprc,0.0727833736337181
245,245,245.0,245.0,245.0,new_acutemi,new_acutemi,count,lr_lbfgs,4,12,brier,0.2926917406320179
246,246,246.0,246.0,246.0,new_acutemi,new_acutemi,count,lr_lbfgs,0,16,auroc,0.6250280159130386
