,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
85,85.0,85.0,85.0,lab_anemia,lab_anemia,count,gbm,2,16,auprc,0.7711840828077443
86,86.0,86.0,86.0,lab_anemia,lab_anemia,count,gbm,2,16,brier,0.3219185803266405
87,87.0,87.0,87.0,lab_anemia,lab_anemia,count,gbm,3,16,auroc,0.652567337243378
88,88.0,88.0,88.0,lab_anemia,lab_anemia,count,gbm,3,16,auprc,0.7782777419206705
89,89.0,89.0,89.0,lab_anemia,lab_anemia,count,gbm,3,16,brier,0.3698158611742359
90,90.0,90.0,90.0,lab_anemia,lab_anemia,count,gbm,4,16,auroc,0.7017786587122086
91,91.0,91.0,91.0,lab_anemia,lab_anemia,count,gbm,4,16,auprc,0.8173341017607215
92,92.0,92.0,92.0,lab_anemia,lab_anemia,count,gbm,4,16,brier,0.409410654966973
93,93.0,93.0,93.0,lab_anemia,lab_anemia,count,gbm,0,24,auroc,0.5877176764894264
94,94.0,94.0,94.0,lab_anemia,lab_anemia,count,gbm,0,24,auprc,0.7545148782041653
95,95.0,95.0,95.0,lab_anemia,lab_anemia,count,gbm,0,24,brier,0.4263097288055179
96,96.0,96.0,96.0,lab_anemia,lab_anemia,count,gbm,1,24,auroc,0.6670708585467146
97,97.0,97.0,97.0,lab_anemia,lab_anemia,count,gbm,1,24,auprc,0.7839926089433206
98,98.0,98.0,98.0,lab_anemia,lab_anemia,count,gbm,1,24,brier,0.2865095012109659
99,99.0,99.0,99.0,lab_anemia,lab_anemia,count,gbm,2,24,auroc,0.601006304632241
100,100.0,100.0,100.0,lab_anemia,lab_anemia,count,gbm,2,24,auprc,0.7607887625110437
101,101.0,101.0,101.0,lab_anemia,lab_anemia,count,gbm,2,24,brier,0.3830741277270448
102,102.0,102.0,102.0,lab_anemia,lab_anemia,count,gbm,3,24,auroc,0.6699898473483928
103,103.0,103.0,103.0,lab_anemia,lab_anemia,count,gbm,3,24,auprc,0.8057956675713519
104,104.0,104.0,104.0,lab_anemia,lab_anemia,count,gbm,3,24,brier,0.3046749865082917
105,105.0,105.0,105.0,lab_anemia,lab_anemia,count,gbm,4,24,auroc,0.6919590524622914
106,106.0,106.0,106.0,lab_anemia,lab_anemia,count,gbm,4,24,auprc,0.8171506222967169
107,107.0,107.0,107.0,lab_anemia,lab_anemia,count,gbm,4,24,brier,0.3731874755122039
108,108.0,108.0,108.0,lab_anemia,lab_anemia,count,gbm,0,32,auroc,0.631238778960492
109,109.0,109.0,109.0,lab_anemia,lab_anemia,count,gbm,0,32,auprc,0.783976363706378
110,110.0,110.0,110.0,lab_anemia,lab_anemia,count,gbm,0,32,brier,0.3603494310297793
